tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,jpg_url,retweet_count,favorite_count,dog_type,year,month,day_of_week,dog_name,count_url,dog_sex
750429297815552001,2016-07-05 20:41:01+00:00,Twitter for iPhone,This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 ,"https://twitter.com/dog_rates/status/750429297815552001/photo/1,https://twitter.com/dog_rates/status/750429297815552001/photo/1",12,10,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg,4947,14569,None,2016,July,Tuesday,Arnie,2,Male
750147208377409536,2016-07-05 02:00:06+00:00,Twitter for iPhone,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all ",https://twitter.com/dog_rates/status/750147208377409536/photo/1,13,10,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,1095,3409,None,2016,July,Tuesday,None,1,Male
750132105863102464,2016-07-05 01:00:05+00:00,Twitter for iPhone,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af ,https://twitter.com/dog_rates/status/750132105863102464/photo/1,11,10,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,1440,3990,None,2016,July,Tuesday,Stewie,1,Male
758355060040593408,2016-07-27 17:35:10+00:00,Twitter for iPhone,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey ,https://twitter.com/dog_rates/status/758355060040593408/photo/1,11,10,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,1245,3797,None,2016,July,Wednesday,Corey,1,Male
758041019896193024,2016-07-26 20:47:17+00:00,Twitter for iPhone,Teagan reads entire books in store so they're free. Loved 50 Shades of Grey (how dare I make that joke so late) 9/10 ,https://twitter.com/dog_rates/status/758041019896193024/photo/1,9,10,https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg,433,3001,None,2016,July,Tuesday,None,1,Male
759047813560868866,2016-07-29 15:27:55+00:00,Twitter for iPhone,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 ,"https://twitter.com/dog_rates/status/759047813560868866/photo/1,https://twitter.com/dog_rates/status/759047813560868866/photo/1",11,10,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,2302,7227,None,2016,July,Friday,Spencer,2,Male
758740312047005698,2016-07-28 19:06:01+00:00,Twitter for iPhone,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup ,https://twitter.com/dog_rates/status/758740312047005698/photo/1,12,10,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,1824,6339,None,2016,July,Thursday,Boston,1,Male
758474966123810816,2016-07-28 01:31:38+00:00,Twitter for iPhone,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 ,https://twitter.com/dog_rates/status/758474966123810816/photo/1,11,10,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,1132,4227,None,2016,July,Thursday,Brandonald,1,Male
758467244762497024,2016-07-28 01:00:57+00:00,Twitter for iPhone,Why does this never happen at my front door... 165/150 ,https://twitter.com/dog_rates/status/758467244762497024/video/1,165,150,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg,2539,5316,None,2016,July,Thursday,None,1,Male
884562892145688576,2017-07-11 00:00:02+00:00,Twitter for iPhone,This is Kevin. He's just so happy. 13/10 what is your secret Kevin ,https://twitter.com/dog_rates/status/884562892145688576/photo/1,13,10,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,5100,24765,None,2017,July,Tuesday,Kevin,1,Male
754120377874386944,2016-07-16 01:08:03+00:00,Twitter for iPhone,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 ",https://twitter.com/dog_rates/status/754120377874386944/photo/1,10,10,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,2670,8655,None,2016,July,Saturday,None,1,Male
754011816964026368,2016-07-15 17:56:40+00:00,Twitter for iPhone,This is Charlie. He pouts until he gets to go on the swing. 12/10 manipulative af ,"https://twitter.com/dog_rates/status/754011816964026368/photo/1,https://twitter.com/dog_rates/status/754011816964026368/photo/1",12,10,https://pbs.twimg.com/media/CnbJuPoXEAAjcVF.jpg,4079,9726,None,2016,July,Friday,Charlie,2,Male
753655901052166144,2016-07-14 18:22:23+00:00,Twitter for iPhone,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 ",https://twitter.com/dog_rates/status/753655901052166144/photo/1,10,10,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,2492,6458,None,2016,July,Thursday,None,1,Male
753420520834629632,2016-07-14 02:47:04+00:00,Twitter for iPhone,Here we are witnessing an isolated squad of bouncing doggos. Unbelievably rare for this time of year. 11/10 for all ,https://twitter.com/dog_rates/status/753420520834629632/video/1,11,10,https://pbs.twimg.com/ext_tw_video_thumb/753420390836346880/pu/img/ZHLvYxSHYuQK3uXi.jpg,4071,8731,None,2016,July,Thursday,None,1,Male
753398408988139520,2016-07-14 01:19:12+00:00,Twitter for iPhone,This is Scout. Her batteries are low. 12/10 precious af ,https://twitter.com/dog_rates/status/753398408988139520/video/1,12,10,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,2186,6384,None,2016,July,Thursday,Scout,1,Male
753375668877008896,2016-07-13 23:48:51+00:00,Twitter for iPhone,This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn ,https://twitter.com/dog_rates/status/753375668877008896/photo/1,8,10,https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg,2655,8411,None,2016,July,Wednesday,Hank,1,Male
753294487569522689,2016-07-13 18:26:16+00:00,Twitter for iPhone,This is Ace. He's a window washer. One of the best around. 11/10 helpful af ,https://twitter.com/dog_rates/status/753294487569522689/photo/1,11,10,https://pbs.twimg.com/media/CnQ9Vq1WEAEYP01.jpg,1191,3758,None,2016,July,Wednesday,Ace,1,Male
753026973505581056,2016-07-13 00:43:15+00:00,Twitter for iPhone,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af ,"https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1",10,10,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,1109,4283,None,2016,July,Wednesday,Tayzie,4,Male
752917284578922496,2016-07-12 17:27:23+00:00,Twitter for iPhone,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet ,https://twitter.com/dog_rates/status/752917284578922496/photo/1,11,10,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,1790,7592,None,2016,July,Tuesday,Grizzie,1,Male
887517139158093824,2017-07-19 03:39:09+00:00,Twitter for iPhone,I've yet to rate a Venezuelan Hover Wiener. This is such an honor. 14/10 paw-inspiring af (IG: roxy.thedoxy) ,https://twitter.com/dog_rates/status/887517139158093824/video/1,14,10,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,12082,46959,None,2017,July,Wednesday,Wiener,1,Male
890729181411237888,2017-07-28 00:22:40+00:00,Twitter for iPhone,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 ,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",13,10,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,16716,56848,None,2017,July,Friday,None,2,Male
890609185150312448,2017-07-27 16:25:51+00:00,Twitter for iPhone,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek ,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13,10,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,4429,28226,None,2017,July,Thursday,Zoey,1,Male
889880896479866881,2017-07-25 16:11:53+00:00,Twitter for iPhone,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy ,https://twitter.com/dog_rates/status/889880896479866881/photo/1,13,10,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,5156,28268,None,2017,July,Tuesday,Bruno,1,Male
891689557279858688,2017-07-30 15:58:51+00:00,Twitter for iPhone,This is Darla. She commenced a snooze mid meal. 13/10 happens to the best of us ,https://twitter.com/dog_rates/status/891689557279858688/photo/1,13,10,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,8964,42908,None,2017,July,Sunday,Darla,1,Male
666029285002620928,2015-11-15 23:05:30+00:00,Twitter for iPhone,This is a western brown Mitsubishi terrier. Upset about leaf. Actually 2 dogs here. 7/10 would walk the shit out of ,https://twitter.com/dog_rates/status/666029285002620928/photo/1,7,10,https://pbs.twimg.com/media/CT42GRgUYAA5iDo.jpg,48,132,None,2015,November,Sunday,None,1,Male
666020888022790149,2015-11-15 22:32:08+00:00,Twitter for iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet ,https://twitter.com/dog_rates/status/666020888022790149/photo/1,8,10,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,532,2535,None,2015,November,Sunday,Setter,1,Male
892420643555336193,2017-08-01 16:23:56+00:00,Twitter for iPhone,This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/892420643555336193/photo/1,13,10,https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg,8853,39467,None,2017,August,Tuesday,Phineas,1,Male
892177421306343426,2017-08-01 00:17:27+00:00,Twitter for iPhone,"This is Tilly. She's just checking pup on you. Hopes you're doing ok. If not, she's available for pats, snugs, boops, the whole bit. 13/10 ",https://twitter.com/dog_rates/status/892177421306343426/photo/1,13,10,https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg,6514,33819,None,2017,August,Tuesday,Tilly,1,Male
891815181378084864,2017-07-31 00:18:03+00:00,Twitter for iPhone,This is Archie. He is a rare Norwegian Pouncing Corgo. Lives in the tall grass. You never know when one may strike. 12/10 ,https://twitter.com/dog_rates/status/891815181378084864/photo/1,12,10,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,4328,25461,None,2017,July,Monday,Archie,1,Male
890006608113172480,2017-07-26 00:31:25+00:00,Twitter for iPhone,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek ,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,10,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,7624,31166,None,2017,July,Wednesday,Koda,2,Male
889638837579907072,2017-07-25 00:10:02+00:00,Twitter for iPhone,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist ,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,10,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,4735,27672,None,2017,July,Tuesday,Ted,2,Male
889278841981685760,2017-07-24 00:19:32+00:00,Twitter for iPhone,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek ,https://twitter.com/dog_rates/status/889278841981685760/video/1,13,10,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,5637,25652,None,2017,July,Monday,Oliver,1,Male
888917238123831296,2017-07-23 00:22:39+00:00,Twitter for iPhone,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both ,https://twitter.com/dog_rates/status/888917238123831296/photo/1,12,10,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,4709,29611,None,2017,July,Sunday,Jim,1,Male
888804989199671297,2017-07-22 16:56:37+00:00,Twitter for iPhone,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best ,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",13,10,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,4559,26080,None,2017,July,Saturday,Zeke,2,Male
888554962724278272,2017-07-22 00:23:06+00:00,Twitter for iPhone,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af ,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13,10,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3732,20290,None,2017,July,Saturday,Ralphus,4,Male
888078434458587136,2017-07-20 16:49:33+00:00,Twitter for iPhone,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway ,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",12,10,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,3653,22201,None,2017,July,Thursday,Gerald,2,Male
887705289381826560,2017-07-19 16:06:48+00:00,Twitter for iPhone,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic ,https://twitter.com/dog_rates/status/887705289381826560/photo/1,13,10,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,5609,30779,None,2017,July,Wednesday,Jeffrey,1,Male
887473957103951883,2017-07-19 00:47:34+00:00,Twitter for iPhone,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her ,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",13,10,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,18781,69871,None,2017,July,Wednesday,Canela,2,Male
891087950875897856,2017-07-29 00:08:17+00:00,Twitter for iPhone,Here we have a majestic great white breaching off South Africa's coast. Absolutely h*ckin breathtaking. 13/10 (IG: tucker_marlo) #BarkWeek ,https://twitter.com/dog_rates/status/891087950875897856/photo/1,13,10,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,3261,20562,None,2017,July,Saturday,None,1,Male
887343217045368832,2017-07-18 16:08:03+00:00,Twitter for iPhone,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) ,https://twitter.com/dog_rates/status/887343217045368832/video/1,13,10,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,10737,34222,None,2017,July,Tuesday,None,1,Male
887101392804085760,2017-07-18 00:07:08+00:00,Twitter for iPhone,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof ,https://twitter.com/dog_rates/status/887101392804085760/photo/1,12,10,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,6167,31061,None,2017,July,Tuesday,This,1,Male
886983233522544640,2017-07-17 16:17:36+00:00,Twitter for iPhone,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in ,"https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1",13,10,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,8084,35859,None,2017,July,Monday,Maya,2,Male
886736880519319552,2017-07-16 23:58:41+00:00,Twitter for iPhone,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

","https://www.gofundme.com/mingusneedsus,https://twitter.com/dog_rates/status/886736880519319552/photo/1,https://twitter.com/dog_rates/status/886736880519319552/photo/1",13,10,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,3443,12306,None,2017,July,Sunday,Mingus,3,Male
886258384151887873,2017-07-15 16:17:19+00:00,Twitter for iPhone,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles ,https://twitter.com/dog_rates/status/886258384151887873/photo/1,13,10,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,6523,28469,None,2017,July,Saturday,Waffles,1,Male
885984800019947520,2017-07-14 22:10:11+00:00,Twitter for iPhone,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution ,https://twitter.com/dog_rates/status/885984800019947520/photo/1,12,10,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,7097,33382,None,2017,July,Friday,None,1,Male
885528943205470208,2017-07-13 15:58:47+00:00,Twitter for iPhone,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly ,https://twitter.com/dog_rates/status/885528943205470208/photo/1,13,10,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,6683,36689,None,2017,July,Thursday,Maisey,1,Male
885167619883638784,2017-07-12 16:03:00+00:00,Twitter for iPhone,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 ,"https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1",13,10,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4556,22367,None,2017,July,Wednesday,None,4,Male
884925521741709313,2017-07-12 00:01:00+00:00,Twitter for iPhone,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl ",https://twitter.com/dog_rates/status/884925521741709313/photo/1,12,10,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,16439,68152,None,2017,July,Wednesday,Earl,1,Male
884876753390489601,2017-07-11 20:47:12+00:00,Twitter for iPhone,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola ,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",13,10,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,6096,28514,None,2017,July,Tuesday,Lola,4,Male
890971913173991426,2017-07-28 16:27:12+00:00,Twitter for iPhone,"Meet Jax. He enjoys ice cream so much he gets nervous around it. 13/10 help Jax enjoy more things by clicking below

","https://gofundme.com/ydvmve-surgery-for-jax,https://twitter.com/dog_rates/status/890971913173991426/photo/1",13,10,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,2158,12041,None,2017,July,Friday,Jax,2,Male
891327558926688256,2017-07-29 16:00:24+00:00,Twitter for iPhone,"This is Franklin. He would like you to stop calling him ""cute."" He is a very fierce shark and should be respected as such. 12/10 #BarkWeek ","https://twitter.com/dog_rates/status/891327558926688256/photo/1,https://twitter.com/dog_rates/status/891327558926688256/photo/1",12,10,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,9774,41048,None,2017,July,Saturday,Franklin,2,Male
886680336477933568,2017-07-16 20:14:00+00:00,Twitter for iPhone,This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal ,https://twitter.com/dog_rates/status/886680336477933568/photo/1,13,10,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,4610,22798,None,2017,July,Sunday,Derek,1,Male
858471635011153920,2017-04-30 00:02:42+00:00,Twitter for iPhone,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble ,https://twitter.com/dog_rates/status/858471635011153920/photo/1,13,10,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,5271,22640,None,2017,April,Sunday,Sophie,1,Male
858107933456039936,2017-04-28 23:57:28+00:00,Twitter for iPhone,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup ,https://twitter.com/dog_rates/status/858107933456039936/photo/1,12,10,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,3154,16524,None,2017,April,Friday,Wyatt,1,Male
857989990357356544,2017-04-28 16:08:49+00:00,Twitter for iPhone,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite ,https://twitter.com/dog_rates/status/857989990357356544/photo/1,12,10,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,2812,16952,None,2017,April,Friday,Rosie,1,Male
857746408056729600,2017-04-28 00:00:54+00:00,Twitter for iPhone,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for ,"https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1",13,10,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,11524,36021,None,2017,April,Friday,Thor,3,Male
857393404942143489,2017-04-27 00:38:11+00:00,Twitter for iPhone,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

","https://www.gofundme.com/meeko-needs-heart-surgery,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1",13,10,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,1785,6236,None,2017,April,Thursday,None,5,Male
857263160327368704,2017-04-26 16:00:39+00:00,Twitter for iPhone,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 ,https://twitter.com/dog_rates/status/857263160327368704/photo/1,13,10,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,4934,21041,None,2017,April,Wednesday,Oliver,1,Male
